author_id,openalex_id,openalex_display_name,affiliation,all_affiliations,affiliation_country_code,affiliation_source,openalex_match_status
pid:04/8207,https://openalex.org/A5032612432,Pingyang Dai,Xiamen University,Xiamen University,CN,last_known_institutions_primary,matched_by_orcid
pid:04/8800,https://openalex.org/A5054244566,Ruth Misener,Imperial College London,Imperial College London,GB,last_known_institutions_primary,matched_by_orcid
pid:05/1013-1,https://openalex.org/A5100346266,Yali Li,Tsinghua University,Tsinghua University,CN,affiliations_fallback,matched_by_orcid
pid:05/1958-56,https://openalex.org/A5100366705,Kun Wang,Tongji University,Tongji University|University of Science and Technology of China|Hong Kong Polytechnic University|Qingdao University of Science and Technology|National University of Singapore|Nanyang Technological University|Chifeng University|Korea Institute of Public Finance|Qingdao University of Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:05/2961,https://openalex.org/A5018151279,Lester Mackey,Microsoft Research (United Kingdom),"Microsoft Research (United Kingdom)|Microsoft Research New England (United States)|University of California, Berkeley",GB,last_known_institutions_primary,matched_by_orcid
pid:05/3431,https://openalex.org/A5024817143,Morteza Zadimoghaddam,Google (Switzerland),Google (Switzerland),CH,affiliations_fallback,matched_by_orcid
pid:05/3499-110,https://openalex.org/A5100658112,Jing Zhang,Chinese Academy of Sciences,Chinese Academy of Sciences|Shandong Institute of Automation|Institute of Automation|Shandong Institute of Commerce & Technology|University of Science and Technology Beijing,CN,last_known_institutions_primary,matched_by_orcid
pid:05/3499-37,https://openalex.org/A5100345321,Jing Zhang,University of Science and Technology of China,University of Science and Technology of China,CN,last_known_institutions_primary,matched_by_orcid
pid:05/3933-2,https://openalex.org/A5003769188,Liang Yang,China Mobile (China),China Mobile (China)|Hebei University of Technology|Xiamen University|China University of Geosciences|Academy of Arts|Northeast Forestry University|China National Petroleum Corporation (China),CN,last_known_institutions_primary,matched_by_orcid
pid:05/4746-54,https://openalex.org/A5101292336,Li He,Albert Einstein College of Medicine,Albert Einstein College of Medicine,US,last_known_institutions_primary,matched_by_orcid
pid:05/6300-2,https://openalex.org/A5100406050,Ziwei Liu,Nanyang Technological University,Nanyang Technological University,SG,last_known_institutions_primary,matched_by_orcid
pid:05/6534,https://openalex.org/A5089256467,Karl Jansen,Cyprus Institute,Cyprus Institute|Deutsches Elektronen-Synchrotron DESY,CY,last_known_institutions_primary,matched_by_orcid
pid:05/6545,https://openalex.org/A5085094109,Hongning Wang,Sichuan University,Sichuan University|Sichuan Center for Disease Control and Prevention,CN,last_known_institutions_primary,matched_by_orcid
pid:05/6735-1,https://openalex.org/A5088834359,Xuanjing Huang,Fudan University,Fudan University,CN,last_known_institutions_primary,matched_by_orcid
pid:05/8618,https://openalex.org/A5100760570,Fahad Shahbaz Khan,Linköping University,Linköping University|Mohamed bin Zayed University of Artificial Intelligence,SE,last_known_institutions_primary,matched_by_orcid
pid:05/9382,https://openalex.org/A5017670779,Gilles Louppe,University of Liège,University of Liège|Montefiore Hospital,BE,last_known_institutions_primary,matched_by_orcid
pid:05/9861-1,https://openalex.org/A5102813327,Yao Feng,Harbin Institute of Technology,Harbin Institute of Technology|Stanford University,CN,last_known_institutions_primary,matched_by_orcid
pid:06/1998-2,https://openalex.org/A5021662942,Yang He,"Agency for Science, Technology and Research","Agency for Science, Technology and Research",SG,last_known_institutions_primary,matched_by_orcid
pid:06/2186,https://openalex.org/A5053719139,Dadong Wang,Commonwealth Scientific and Industrial Research Organisation,Commonwealth Scientific and Industrial Research Organisation|Jilin Normal University|Chinese PLA General Hospital|Health Sciences and Nutrition|The 309th Hospital of Chinese People's Liberation Army|Liaoning Cancer Hospital & Institute|Data61,AU,last_known_institutions_primary,matched_by_orcid
pid:06/2293-17,https://openalex.org/A5133750167,Rui Wang,National University of Defense Technology,National University of Defense Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:06/2293-28,https://openalex.org/A5012045531,Rui Wang,Guangxi University,Guangxi University|Hong Kong University of Science and Technology|Chang'an University|Northeastern University,CN,last_known_institutions_primary,matched_by_orcid
pid:06/2293-86,https://openalex.org/A5119722847,Rui Wang,Amazon (United States),Amazon (United States)|University of California San Diego,US,last_known_institutions_primary,matched_by_orcid
pid:06/3071-1,https://openalex.org/A5019708391,Xiaokang Yang,National University of Defense Technology,National University of Defense Technology|Shanghai Jiao Tong University|Harbin Institute of Technology|Lanzhou University of Technology|Beijing Academy of Artificial Intelligence|Institute of Natural Science|Jiangjin Central Hospital,CN,last_known_institutions_primary,matched_by_orcid
pid:06/3388,https://openalex.org/A5065281659,Valero Laparra,Universitat de València,Universitat de València|Parc Científic de la Universitat de València,ES,last_known_institutions_primary,matched_by_orcid
pid:06/3456-1,https://openalex.org/A5100373517,Jianmin Wang,Tongji University,Tongji University|Roswell Park Comprehensive Cancer Center|Harbin University|Harbin Engineering University|Sun Yat-sen University|Northwestern Polytechnical University|State Grid Corporation of China (China)|Anhui University of Science and Technology|Yonsei University|Purdue University West Lafayette|The Seventh Affiliated Hospital of Sun Yat-sen University|Yantaishan Hospital|Collaborative Innovation Center of Chemistry for Energy Materials|Taiyuan University of Science and Technology|Chongqing Medical University|Taiyuan University of Technology|Anhui University of Technology|Tsinghua University,CN,last_known_institutions_primary,matched_by_orcid
pid:06/3460,https://openalex.org/A5047908820,Jonathan W. Pillow,Princeton University,Princeton University|Neuroscience Institute|Machine Science|Computational Physics (United States),US,last_known_institutions_primary,matched_by_orcid
pid:06/3580-11,https://openalex.org/A5100423656,Zheng Liu,Shanghai Jiao Tong University,Shanghai Jiao Tong University|Peking University|Henan Academy of Sciences,CN,last_known_institutions_primary,matched_by_orcid
pid:06/4335,https://openalex.org/A5015317495,Qixiang Ye,Beijing University of Chinese Medicine,Beijing University of Chinese Medicine|University of Chinese Academy of Sciences,CN,last_known_institutions_primary,matched_by_name
pid:06/5843-1,https://openalex.org/A5101672143,Saurabh Gupta,International University of the Caribbean,International University of the Caribbean,JM,last_known_institutions_primary,matched_by_orcid
pid:06/6785-16,https://openalex.org/A5030605497,Yang Zhang,Helmholtz Center for Information Security,Helmholtz Center for Information Security,DE,last_known_institutions_primary,matched_by_orcid
pid:06/7406-6,https://openalex.org/A5100385416,Yuhan Zhang,Northwest Normal University,Northwest Normal University,CN,last_known_institutions_primary,matched_by_orcid
pid:06/7730-3,https://openalex.org/A5043074622,Chao Pan,China Mobile (China),China Mobile (China)|Southern University of Science and Technology|Hubei University Of Economics|Jilin Electric Power Research Institute (China)|Changchun University of Technology|Nanjing Medical University,CN,last_known_institutions_primary,matched_by_orcid
pid:06/8561,https://openalex.org/A5027808971,Luke N. Olson,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,US,last_known_institutions_primary,matched_by_orcid
pid:06/864-1,https://openalex.org/A5100763094,Zhen Qin,Google (United States),Google (United States),US,last_known_institutions_primary,matched_by_orcid
pid:06/9708,https://openalex.org/A5070962435,Zhuosheng Zhang,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/10352-1,https://openalex.org/A5067378652,Xingyu Zhou,Inner Mongolia Agricultural University,Inner Mongolia Agricultural University|University of Science and Technology of China|Dow Chemical (India)|Liaoning Normal University|North China Electric Power University|Henan University|Wayne State University|Fudan University|Wuhan University|Central China Normal University|Anhui Special Equipment Inspection Institute|PowerChina (China)|Powerchina Huadong Engineering Corporation (China)|Ministry of Agriculture and Rural Affairs|Nanjing University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/1429-5,https://openalex.org/A5133313397,Han Li,Kuaishou (China),Kuaishou (China),,last_known_institutions_primary,matched_by_orcid
pid:07/256-1,https://openalex.org/A5047405956,Nanning Zheng,Machine Intelligence Research Institute,Machine Intelligence Research Institute|Institute of Art|Center for Visual Communication (United States)|Centre for Artificial Intelligence and Robotics|National Intelligence University|National Engineering Research Center for Information Technology in Agriculture|Artificial Intelligence in Medicine (Canada)|Xi'an Jiaotong University,US,last_known_institutions_primary,matched_by_orcid
pid:07/258,https://openalex.org/A5048237545,Enhong Chen,University of Science and Technology of China,University of Science and Technology of China,CN,last_known_institutions_primary,matched_by_orcid
pid:07/2668,https://openalex.org/A5013638126,Michael M. Bronstein,Citigroup,Citigroup|University of Oxford,US,last_known_institutions_primary,matched_by_orcid
pid:07/2985-3,https://openalex.org/A5101860657,Tian Xu,Nanjing University,Nanjing University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/3119,https://openalex.org/A5091194125,Michael Carbin,Massachusetts Institute of Technology,Massachusetts Institute of Technology,US,last_known_institutions_primary,matched_by_orcid
pid:07/3181,https://openalex.org/A5056407308,Tei‐Wei Kuo,National Taiwan University,National Taiwan University|Delta Electronics (Taiwan)|National Taiwan University Hospital|Korea Institute of Science & Technology Information,TW,last_known_institutions_primary,matched_by_orcid
pid:07/320-3,https://openalex.org/A5101819448,Chen Ling,Anhui Jianzhu University,Anhui Jianzhu University|Emory University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/3372-2,https://openalex.org/A5066318950,Christoph Spiegel,Zuse Institute Berlin,Zuse Institute Berlin|Technische Universität Berlin,DE,last_known_institutions_primary,matched_by_orcid
pid:07/4182-0001,https://openalex.org/A5100373367,Chun Chen,Fujian Medical University,Fujian Medical University|Zhejiang Sci-Tech University|Fudan University|Union Hospital|Zhejiang University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/4227-1,https://openalex.org/A5100378792,Tong Zhang,Zhejiang International Studies University,Zhejiang International Studies University|Qinghai University|Qingdao University of Science and Technology|University of Illinois Urbana-Champaign|Hong Kong University of Science and Technology|Tencent (China)|Shanghai University of Traditional Chinese Medicine|Marine Design & Research Institute of China|Southeast University|Shaanxi Normal University,CN,last_known_institutions_primary,matched_by_orcid
pid:07/4227-23,https://openalex.org/A5100378750,Tong Zhang,Tianjin Medical University Eye Hospital,Tianjin Medical University Eye Hospital|École Polytechnique Fédérale de Lausanne|Tianjin Medical University,CN,last_known_institutions_primary,matched_by_orcid
